FlightID,Date,RouteID,Departure Delay,AircraftID,Scheduled Departure,Avg Ticket Price,Total Fare,Flight Month,Flight Year
Flight1108,42350,ORD-DFW,1.7,207,11:00:00 AM,200.00,33000,12,2015
Flight1109,42123,ORD-EWR,1,181,5:00:00 PM,225.00,37125,4,2015
Flight1110,41656,ORD-ATL,8,146,7:00:00 AM,200.00,37000,1,2014
Flight1111,42199,ORD-JFK,2.8,26,7:00:00 AM,275.00,50875,7,2015
Flight1112,41750,ORD-EWR,2.3,83,2:00:00 PM,225.00,40725,4,2014
Flight1113,41660,ORD-LAX,4.7,115,7:00:00 PM,350.00,64750,1,2014
Flight1114,42025,ORD-PHX,1.8,151,6:00:00 PM,250.00,46250,1,2015
Flight1115,41852,ORD-MIA,3,159,12:30:00 PM,330.00,54450,8,2014
Flight1116,42177,ORD-SFO,2.3,100,7:00:00 AM,412.50,76313,6,2015
Flight1117,42219,ORD-LGA,2.4,42,5:00:00 PM,302.50,49913,8,2015
Flight1118,42230,ORD-IAH,1.9,92,9:30:00 PM,220.00,40700,8,2015
Flight1119,42356,ORD-ATL,7.9,151,4:30:00 PM,200.00,37000,12,2015
Flight1120,42359,ORD-DFW,2,75,5:30:00 PM,280.00,50680,12,2015
Flight1121,41943,ORD-LAX,4.6,54,7:00:00 PM,350.00,57750,10,2014
Flight1122,41739,ORD-DEN,2.7,106,10:00:00 AM,300.00,55500,4,2014
Flight1123,42164,ORD-MIA,2,105,6:00:00 PM,330.00,61050,6,2015
Flight1124,42327,ORD-DFW,2.9,187,6:30:00 PM,200.00,33000,11,2015
Flight1125,41789,ORD-SFO,2.2,29,5:00:00 PM,375.00,69375,5,2014
Flight1126,42137,ORD-SFO,2.4,174,7:00:00 PM,375.00,61875,5,2015
Flight1127,42357,ORD-PHL,2.7,33,7:00:00 AM,275.00,50875,12,2015
Flight1128,41993,ORD-SFO,0.4,144,7:00:00 AM,375.00,69375,12,2014
Flight1129,41712,ORD-DFW,1.9,193,5:00:00 PM,200.00,33000,3,2014
Flight1130,42361,ORD-LGA,4.6,100,11:00:00 AM,385.00,71225,12,2015
Flight1131,42363,ORD-DFW,4.7,96,10:30:00 AM,280.00,51800,12,2015
Flight1132,41823,ORD-ATL,10.2,133,6:00:00 PM,220.00,40700,7,2014
Flight1133,42212,ORD-DFW,1.3,79,12:00:00 PM,220.00,39820,7,2015
Flight1134,42181,ORD-CLT,3.1,191,12:00:00 PM,137.50,22688,6,2015
Flight1135,41982,ORD-ATL,9.3,19,6:00:00 PM,200.00,37000,12,2014
Flight1136,41860,ORD-ATL,9.5,61,8:00:00 PM,220.00,36300,8,2014
Flight1137,42165,ORD-DFW,2.5,131,8:30:00 PM,220.00,40700,6,2015
Flight1138,41982,ORD-SEA,2.7,126,7:00:00 AM,350.00,64750,12,2014
Flight1139,42183,ORD-SEA,1.6,68,8:30:00 AM,385.00,69685,6,2015
Flight1140,42076,ORD-BOS,1.8,121,6:00:00 PM,300.00,55500,3,2015
Flight1141,41936,ORD-DFW,3.2,182,6:00:00 PM,200.00,33000,10,2014
Flight1142,42131,ORD-JFK,1.5,75,6:00:00 PM,250.00,45250,5,2015
Flight1143,42172,ORD-CLT,1.8,22,7:30:00 PM,137.50,25438,6,2015
Flight1144,41838,ORD-LGA,1.9,58,8:30:00 AM,302.50,49913,7,2014
Flight1145,42271,ORD-MSP,2.5,170,7:00:00 PM,115.00,18975,9,2015
Flight1146,42179,ORD-MIA,1.9,20,8:00:00 AM,330.00,61050,6,2015
Flight1147,41806,ORD-BOS,2.4,97,7:30:00 PM,330.00,61050,6,2014
Flight1148,42122,ORD-DTW,1.5,132,7:00:00 PM,115.00,21275,4,2015
Flight1149,42204,ORD-SFO,2,90,1:30:00 PM,412.50,74663,7,2015
Flight1150,42123,ORD-BOS,1.9,92,7:00:00 PM,300.00,55500,4,2015
Flight1151,42361,ORD-BWI,2,188,6:30:00 PM,336.00,55440,12,2015
Flight1152,42090,ORD-JFK,2.6,109,8:00:00 AM,250.00,46250,3,2015
Flight1153,41649,ORD-MIA,2.6,122,7:00:00 PM,300.00,55500,1,2014
Flight1154,41774,ORD-ATL,12.2,162,1:00:00 PM,200.00,33000,5,2014
Flight1155,42051,ORD-ATL,10.2,116,8:00:00 AM,200.00,37000,2,2015
Flight1156,41899,ORD-LAS,1.4,8,7:00:00 AM,275.00,50875,9,2014
Flight1157,41709,ORD-CLT,2.1,164,9:00:00 AM,125.00,20625,3,2014
Flight1158,41717,ORD-BOS,2,110,5:00:00 PM,300.00,55500,3,2014
Flight1159,42005,ORD-PHX,1.9,172,5:00:00 PM,250.00,41250,1,2015
Flight1160,41840,ORD-DFW,2.3,50,5:30:00 PM,220.00,36300,7,2014
Flight1161,41954,ORD-BWI,1.9,152,5:00:00 PM,240.00,39600,11,2014
Flight1162,42211,ORD-MCO,3,93,10:00:00 AM,275.00,50875,7,2015
Flight1163,41675,ORD-EWR,1.8,185,7:30:00 AM,225.00,37125,2,2014
Flight1164,42232,ORD-ATL,11,128,1:00:00 PM,220.00,40700,8,2015
Flight1165,42064,ORD-DTW,2.2,60,6:00:00 PM,115.00,18975,3,2015
Flight1166,41858,ORD-FLL,2.5,187,4:00:00 PM,330.00,54450,8,2014
Flight1167,42264,ORD-SFO,1.4,175,8:00:00 AM,375.00,61875,9,2015
Flight1168,41656,ORD-LAX,3.7,119,8:00:00 PM,350.00,64750,1,2014
Flight1169,42000,ORD-SFO,2.7,96,10:30:00 AM,525.00,97125,12,2014
Flight1170,42057,ORD-BOS,1.5,177,7:30:00 AM,300.00,49500,2,2015
Flight1171,42051,ORD-DFW,2.3,178,7:30:00 PM,200.00,33000,2,2015
Flight1172,41766,ORD-LAX,4,87,7:30:00 PM,350.00,63350,5,2014
Flight1173,41998,ORD-CLT,3.3,80,8:30:00 AM,175.00,31675,12,2014
Flight1174,41656,ORD-BOS,1.1,88,6:00:00 PM,300.00,54300,1,2014
Flight1175,42203,ORD-IAH,1.9,186,5:00:00 PM,220.00,36300,7,2015
Flight1176,42052,ORD-MCO,2.3,47,7:00:00 PM,250.00,41250,2,2015
Flight1177,42134,ORD-LAS,1.6,146,6:00:00 PM,275.00,50875,5,2015
Flight1178,42257,ORD-JFK,1.2,30,7:00:00 PM,250.00,46250,9,2015
Flight1179,42030,ORD-DEN,1.8,133,7:00:00 AM,300.00,55500,1,2015
Flight1180,41672,ORD-ATL,9.5,195,5:00:00 PM,200.00,33000,2,2014
Flight1181,41794,ORD-FLL,3.6,170,11:30:00 AM,330.00,54450,6,2014
Flight1182,42201,ORD-CLT,2.4,183,5:00:00 PM,137.50,22688,7,2015
Flight1183,42234,ORD-MIA,0.7,191,6:00:00 PM,330.00,54450,8,2015
Flight1184,41815,ORD-LAX,4.8,168,3:00:00 PM,385.00,63525,6,2014
Flight1185,42226,ORD-EWR,1.3,89,10:00:00 AM,247.50,44798,8,2015
Flight1186,42124,ORD-SEA,2.2,28,9:00:00 PM,350.00,64750,4,2015
Flight1187,41770,ORD-DFW,1.3,165,7:00:00 PM,200.00,33000,5,2014
Flight1188,41881,ORD-ATL,8.6,10,5:00:00 PM,220.00,40700,8,2014
Flight1189,42121,ORD-LAS,0.9,182,5:30:00 PM,275.00,45375,4,2015
Flight1190,42056,ORD-DTW,4.2,49,5:00:00 PM,115.00,18975,2,2015
Flight1191,41958,ORD-SFO,1.7,22,5:00:00 PM,375.00,69375,11,2014
Flight1192,42015,ORD-DFW,1.2,86,8:00:00 AM,200.00,36200,1,2015
Flight1193,41767,ORD-CLT,1.6,20,10:00:00 AM,125.00,23125,5,2014
Flight1194,41821,ORD-IAH,3.5,36,9:00:00 AM,220.00,36300,7,2014
Flight1195,42108,ORD-DFW,0.6,155,7:00:00 AM,200.00,33000,4,2015
Flight1196,41725,ORD-BOS,1.3,141,9:30:00 AM,300.00,55500,3,2014
Flight1197,42291,ORD-ATL,8.9,134,6:00:00 PM,200.00,37000,10,2015
Flight1198,42008,ORD-SFO,2.8,185,6:00:00 PM,375.00,61875,1,2015
Flight1199,41998,ORD-DFW,5.9,38,5:30:00 PM,280.00,46200,12,2014
Flight1200,42077,ORD-LAX,4,200,12:00:00 PM,350.00,57750,3,2015
Flight1201,41658,ORD-LAX,3.4,72,7:00:00 PM,350.00,63350,1,2014
Flight1202,41973,ORD-SEA,4.9,121,8:00:00 AM,525.00,97125,11,2014
Flight1203,42224,ORD-MIA,1.4,140,11:30:00 AM,330.00,61050,8,2015
Flight1204,42037,ORD-JFK,2.4,10,9:00:00 PM,250.00,46250,2,2015
Flight1205,41948,ORD-LAX,4.9,53,7:00:00 AM,350.00,57750,11,2014
Flight1206,42326,ORD-LAS,2.2,85,8:00:00 AM,275.00,49775,11,2015
Flight1207,42163,ORD-ATL,9,42,7:30:00 PM,220.00,36300,6,2015
Flight1208,42262,ORD-LAS,1,45,7:30:00 PM,275.00,45375,9,2015
Flight1209,42297,ORD-PHX,2.1,171,8:30:00 PM,250.00,41250,10,2015
Flight1210,41667,ORD-PHX,1.7,205,7:00:00 PM,250.00,41250,1,2014
Flight1211,42213,ORD-DFW,2,146,9:30:00 AM,220.00,40700,7,2015
Flight1212,41827,ORD-DEN,2.4,210,8:00:00 AM,330.00,54450,7,2014
Flight1213,42164,ORD-IAH,1.3,174,7:00:00 PM,220.00,36300,6,2015
Flight1214,41873,ORD-CLT,3,100,4:00:00 PM,137.50,25438,8,2014
Flight1215,42300,ORD-LAS,2.4,166,1:00:00 PM,275.00,45375,10,2015
Flight1216,41906,ORD-DTW,1,91,7:00:00 PM,115.00,21275,9,2014
Flight1217,42246,ORD-LAX,4.9,73,7:00:00 AM,385.00,69685,8,2015
Flight1218,42168,ORD-DEN,2.7,159,7:00:00 PM,330.00,54450,6,2015
Flight1219,41664,ORD-ATL,7,123,5:00:00 PM,200.00,37000,1,2014
Flight1220,42018,ORD-SFO,2.1,144,10:00:00 AM,375.00,69375,1,2015
Flight1221,41854,ORD-LAX,3.7,196,7:30:00 PM,385.00,63525,8,2014
Flight1222,41865,ORD-IAD,2.1,7,10:00:00 AM,330.00,61050,8,2014
Flight1223,41840,ORD-LAX,4.1,132,7:00:00 PM,385.00,71225,7,2014
Flight1224,41818,ORD-DTW,1.2,65,9:00:00 PM,126.50,22897,6,2014
Flight1225,41996,ORD-LAS,4,43,5:30:00 PM,385.00,63525,12,2014
Flight1226,42170,ORD-FLL,1.7,111,5:00:00 PM,330.00,61050,6,2015
Flight1227,42218,ORD-MSP,3,72,8:30:00 PM,126.50,22897,8,2015
Flight1228,41711,ORD-DFW,2.4,68,7:30:00 PM,200.00,36200,3,2014
Flight1229,42312,ORD-SEA,1.7,185,8:00:00 AM,350.00,57750,11,2015
Flight1230,42227,ORD-SEA,3.3,77,7:00:00 AM,385.00,69685,8,2015
Flight1231,42334,ORD-DFW,6.4,209,9:00:00 PM,300.00,49500,11,2015
Flight1232,42299,ORD-SFO,1.5,27,7:30:00 AM,375.00,69375,10,2015
Flight1233,42250,ORD-MIA,2.2,47,6:00:00 PM,300.00,49500,9,2015
Flight1234,42004,ORD-ATL,6.3,161,2:30:00 PM,200.00,33000,12,2014
Flight1235,42360,ORD-SFO,3.6,32,6:30:00 PM,525.00,97125,12,2015
Flight1236,42107,ORD-SFO,1,195,9:00:00 PM,375.00,61875,4,2015
Flight1237,42247,ORD-DEN,1.9,62,7:00:00 PM,330.00,54450,8,2015
Flight1238,42232,ORD-MCO,1.5,147,8:30:00 PM,275.00,50875,8,2015
Flight1239,42116,ORD-PHX,2.6,76,7:00:00 AM,250.00,45250,4,2015
Flight1240,42212,ORD-JFK,3.2,195,12:00:00 PM,275.00,45375,7,2015
Flight1241,41646,ORD-ATL,7.9,6,5:00:00 PM,200.00,37000,1,2014
Flight1242,41930,ORD-LAX,4,132,7:00:00 AM,350.00,64750,10,2014
Flight1243,41727,ORD-SEA,1.9,183,7:30:00 PM,350.00,57750,3,2014
Flight1244,42335,ORD-DEN,4.5,159,7:00:00 AM,450.00,74250,11,2015
Flight1245,42093,ORD-DTW,2.3,25,7:00:00 PM,115.00,21275,3,2015
Flight1246,42330,ORD-JFK,2.1,62,6:00:00 PM,250.00,41250,11,2015
Flight1247,42237,ORD-PHX,1.8,89,4:00:00 PM,275.00,49775,8,2015
Flight1248,41970,ORD-DTW,4.6,196,4:00:00 PM,172.50,28463,11,2014
Flight1249,41810,ORD-LAX,5.8,191,9:30:00 AM,385.00,63525,6,2014
Flight1250,41734,ORD-DFW,2,42,7:00:00 AM,200.00,33000,4,2014
Flight1251,42144,ORD-SFO,2.6,25,7:00:00 PM,375.00,69375,5,2015
Flight1252,41849,ORD-MSP,1.6,129,12:30:00 PM,126.50,23403,7,2014
Flight1253,42359,ORD-IAH,3.3,178,9:30:00 PM,280.00,46200,12,2015
Flight1254,42178,ORD-SFO,2.4,155,5:00:00 PM,412.50,68063,6,2015
Flight1255,41999,ORD-MCO,3.1,1,6:00:00 PM,350.00,64750,12,2014
Flight1256,42326,ORD-SEA,2.7,15,5:30:00 PM,350.00,64750,11,2015
Flight1257,42084,ORD-SFO,1.9,182,6:30:00 PM,375.00,61875,3,2015
Flight1258,42045,ORD-ATL,9.3,126,7:30:00 AM,200.00,37000,2,2015
Flight1259,42016,ORD-SFO,1.6,30,6:00:00 PM,375.00,69375,1,2015
Flight1260,42158,ORD-SFO,1.7,31,12:00:00 PM,412.50,76313,6,2015
Flight1261,41942,ORD-ATL,7.4,195,12:00:00 PM,200.00,33000,10,2014
Flight1262,42023,ORD-DFW,2.4,204,6:00:00 PM,200.00,33000,1,2015
Flight1263,42188,ORD-MCO,2.5,55,7:00:00 PM,275.00,45375,7,2015
Flight1264,41823,ORD-PHX,2.7,152,11:00:00 AM,275.00,45375,7,2014
Flight1265,42006,ORD-ATL,7.8,59,5:00:00 PM,200.00,33000,1,2015
Flight1266,42309,ORD-IAH,2.5,33,9:30:00 AM,200.00,37000,11,2015
Flight1267,41857,ORD-MIA,2.4,168,5:30:00 PM,330.00,54450,8,2014
Flight1268,41971,ORD-JFK,3.8,43,10:30:00 AM,375.00,61875,11,2014
Flight1269,42254,ORD-LAX,5.1,76,2:00:00 PM,350.00,63350,9,2015
Flight1270,42257,ORD-SEA,3.1,110,7:30:00 AM,350.00,64750,9,2015
Flight1271,41781,ORD-MIA,3,103,9:00:00 PM,300.00,55500,5,2014
Flight1272,41667,ORD-DEN,1.5,127,7:00:00 PM,300.00,55500,1,2014
Flight1273,42099,ORD-DFW,1.7,102,5:00:00 PM,200.00,37000,4,2015
Flight1274,41863,ORD-LAX,4.8,63,4:30:00 PM,385.00,69685,8,2014
Flight1275,41677,ORD-MIA,2.3,125,9:30:00 PM,300.00,55500,2,2014
Flight1276,42072,ORD-JFK,1.7,142,10:00:00 AM,250.00,46250,3,2015
Flight1277,42288,ORD-CLT,2.2,88,4:00:00 PM,125.00,22625,10,2015
Flight1278,41799,ORD-EWR,1.8,29,8:00:00 AM,247.50,45788,6,2014
Flight1279,41908,ORD-LGA,2.5,189,7:00:00 AM,275.00,45375,9,2014
Flight1280,41966,ORD-ATL,9.6,126,7:00:00 PM,200.00,37000,11,2014
Flight1281,41824,ORD-LGA,1.5,42,5:00:00 PM,302.50,49913,7,2014
Flight1282,42263,ORD-MSP,3,27,6:00:00 PM,115.00,21275,9,2015
Flight1283,41760,ORD-SEA,1.8,196,10:30:00 AM,350.00,57750,5,2014
Flight1284,41842,ORD-LAX,5.6,102,7:00:00 AM,385.00,71225,7,2014
Flight1285,42175,ORD-JFK,1.7,159,7:00:00 AM,275.00,45375,6,2015
Flight1286,42360,ORD-PHL,5.3,168,7:00:00 PM,385.00,63525,12,2015
Flight1287,42244,ORD-EWR,2.4,138,12:00:00 PM,247.50,45788,8,2015
Flight1288,41916,ORD-DFW,1.7,187,7:30:00 AM,200.00,33000,10,2014
Flight1289,41872,ORD-IAH,3,59,8:00:00 AM,220.00,36300,8,2014
Flight1290,41809,ORD-MIA,2.4,83,2:00:00 PM,330.00,59730,6,2014
Flight1291,42193,ORD-DEN,3.3,180,6:00:00 PM,330.00,54450,7,2015
Flight1292,41925,ORD-SEA,1.7,157,9:00:00 AM,350.00,57750,10,2014
Flight1293,42253,ORD-IAH,2.7,138,7:00:00 AM,200.00,37000,9,2015
Flight1294,42350,ORD-IAH,1.5,15,7:30:00 PM,200.00,37000,12,2015
Flight1295,42146,ORD-ATL,10.1,162,12:00:00 PM,200.00,33000,5,2015
Flight1296,42235,ORD-EWR,2.6,68,4:00:00 PM,247.50,44798,8,2015
Flight1297,42351,ORD-LGA,1.3,18,5:00:00 PM,275.00,50875,12,2015
Flight1298,41689,ORD-LAX,3.8,35,5:00:00 PM,350.00,64750,2,2014
Flight1299,42203,ORD-SFO,0.6,201,6:00:00 PM,412.50,68063,7,2015
Flight1300,42117,ORD-BWI,2.7,116,6:00:00 PM,240.00,44400,4,2015
Flight1301,41753,ORD-DFW,3.3,195,11:00:00 AM,200.00,33000,4,2014
Flight1302,42341,ORD-BWI,0.8,24,7:00:00 AM,240.00,44400,12,2015
Flight1303,42241,ORD-ATL,9.4,198,6:30:00 PM,220.00,36300,8,2015
Flight1304,42354,ORD-CLT,1.7,97,7:00:00 AM,125.00,23125,12,2015
Flight1305,41745,ORD-CLT,2.8,45,11:00:00 AM,125.00,20625,4,2014
Flight1306,42167,ORD-DEN,2.5,37,5:00:00 PM,330.00,54450,6,2015
Flight1307,42360,ORD-PHX,6.2,54,7:00:00 PM,350.00,57750,12,2015
Flight1308,41824,ORD-SFO,2,1,9:30:00 PM,412.50,76313,7,2014
Flight1309,41921,ORD-LAX,3.7,89,8:00:00 AM,350.00,63350,10,2014
Flight1310,41836,ORD-DFW,2.5,201,8:30:00 AM,220.00,36300,7,2014
Flight1311,42171,ORD-ATL,10,125,7:00:00 PM,220.00,40700,6,2015
Flight1312,41675,ORD-JFK,1.9,189,7:00:00 AM,250.00,41250,2,2014
Flight1313,42020,ORD-BOS,2.7,20,5:00:00 PM,300.00,55500,1,2015
Flight1314,41826,ORD-SFO,2.4,188,11:00:00 AM,412.50,68063,7,2014
Flight1315,41799,ORD-DEN,1.8,8,6:00:00 PM,330.00,61050,6,2014
Flight1316,42070,ORD-LGA,1.2,124,7:00:00 AM,275.00,50875,3,2015
Flight1317,42330,ORD-LAX,4.8,50,12:00:00 PM,350.00,57750,11,2015
Flight1318,41714,ORD-JFK,3.1,4,7:00:00 PM,250.00,46250,3,2014
Flight1319,41681,ORD-JFK,2.9,35,8:00:00 PM,250.00,46250,2,2014
Flight1320,42006,ORD-BOS,1.5,90,7:00:00 AM,300.00,54300,1,2015
Flight1321,42252,ORD-CLT,3,41,4:00:00 PM,125.00,20625,9,2015
Flight1322,41793,ORD-JFK,2.3,146,7:00:00 PM,275.00,50875,6,2014
Flight1323,41970,ORD-LAX,12,98,6:30:00 PM,525.00,97125,11,2014
Flight1324,41769,ORD-ATL,7,89,7:00:00 AM,200.00,36200,5,2014
Flight1325,41809,ORD-ATL,12.1,180,8:00:00 AM,220.00,36300,6,2014
Flight1326,41947,ORD-DEN,1.2,149,7:30:00 PM,300.00,55500,11,2014
Flight1327,41866,ORD-CLT,0.9,183,5:00:00 PM,137.50,22688,8,2014
Flight1328,41695,ORD-PHX,1.9,9,8:00:00 AM,250.00,46250,2,2014
Flight1329,42336,ORD-PHL,5,171,5:00:00 PM,412.50,68063,11,2015
Flight1330,42169,ORD-LAS,3.1,64,3:00:00 PM,302.50,54753,6,2015
Flight1331,42043,ORD-FLL,1.4,102,5:00:00 PM,300.00,55500,2,2015
Flight1332,42008,ORD-MIA,3.2,19,7:00:00 PM,300.00,55500,1,2015
Flight1333,42292,ORD-DTW,0.8,169,7:00:00 AM,115.00,18975,10,2015
Flight1334,41933,ORD-JFK,1.6,50,7:00:00 PM,250.00,41250,10,2014
Flight1335,42262,ORD-LAS,1.8,164,5:00:00 PM,275.00,45375,9,2015
Flight1336,41964,ORD-LAS,2.1,96,6:00:00 PM,275.00,50875,11,2014
Flight1337,42281,ORD-SFO,1.5,120,8:00:00 PM,375.00,69375,10,2015
Flight1338,42238,ORD-MIA,2,38,8:00:00 AM,330.00,54450,8,2015
Flight1339,41849,ORD-MIA,1.4,53,5:00:00 PM,330.00,54450,7,2014
Flight1340,42335,ORD-DEN,3.9,153,8:00:00 AM,450.00,74250,11,2015
Flight1341,42305,ORD-DTW,2.4,141,8:00:00 PM,115.00,21275,10,2015
Flight1342,41716,ORD-MCO,1.7,184,2:00:00 PM,250.00,41250,3,2014
Flight1343,41838,ORD-SFO,2,205,7:00:00 PM,412.50,68063,7,2014
Flight1344,42159,ORD-BWI,1,41,2:00:00 PM,264.00,43560,6,2015
Flight1345,41910,ORD-IAH,3.5,65,5:00:00 PM,200.00,36200,9,2014
Flight1346,42320,ORD-SFO,2,16,6:00:00 PM,375.00,69375,11,2015
Flight1347,41907,ORD-CLT,1.7,5,2:30:00 PM,125.00,23125,9,2014
Flight1348,42192,ORD-PHX,2.2,36,7:30:00 PM,275.00,45375,7,2015
Flight1349,41755,ORD-PHL,4.5,109,3:00:00 PM,275.00,50875,4,2014
Flight1350,42200,ORD-LGA,2.5,126,2:00:00 PM,302.50,55963,7,2015
Flight1351,42126,ORD-BOS,1.3,136,8:00:00 PM,300.00,55500,5,2015
Flight1352,42261,ORD-MSP,1.7,103,4:00:00 PM,115.00,21275,9,2015
Flight1353,42335,ORD-LGA,6.7,170,2:00:00 PM,412.50,68063,11,2015
Flight1354,41949,ORD-FLL,2.1,92,7:00:00 AM,300.00,55500,11,2014
Flight1355,41969,ORD-ATL,15.6,59,7:00:00 PM,300.00,49500,11,2014
Flight1356,42158,ORD-ATL,10.1,172,7:00:00 AM,220.00,36300,6,2015
Flight1357,42103,ORD-EWR,1.4,88,10:00:00 AM,225.00,40725,4,2015
Flight1358,41655,ORD-IAH,0.4,30,10:00:00 AM,200.00,37000,1,2014
Flight1359,41745,ORD-JFK,2.4,149,8:00:00 AM,250.00,46250,4,2014
Flight1360,42017,ORD-PHL,2.2,119,8:00:00 AM,275.00,50875,1,2015
Flight1361,41895,ORD-LAX,3.5,84,7:00:00 PM,350.00,63350,9,2014
Flight1362,41671,ORD-DEN,2.4,64,7:00:00 AM,300.00,54300,2,2014
Flight1363,42176,ORD-LGA,0.4,38,8:30:00 PM,302.50,49913,6,2015
Flight1364,42184,ORD-ATL,9.2,81,10:00:00 AM,220.00,39820,6,2015
Flight1365,42324,ORD-ATL,8.9,25,6:00:00 PM,200.00,37000,11,2015
Flight1366,42139,ORD-LAX,5.2,68,10:00:00 AM,350.00,63350,5,2015
Flight1367,42027,ORD-IAD,1.9,186,10:00:00 AM,300.00,49500,1,2015
Flight1368,41858,ORD-LAS,1.1,129,6:30:00 PM,302.50,55963,8,2014
Flight1369,41728,ORD-MCO,0.9,93,3:00:00 PM,250.00,46250,3,2014
Flight1370,41685,ORD-IAH,2.2,15,8:00:00 AM,200.00,37000,2,2014
Flight1371,42363,ORD-MIA,4.7,95,1:30:00 PM,420.00,77700,12,2015
Flight1372,41869,ORD-CLT,0.8,66,9:00:00 AM,137.50,24888,8,2014
Flight1373,41695,ORD-CLT,2.6,17,6:30:00 PM,125.00,23125,2,2014
Flight1374,42045,ORD-ATL,8.2,119,7:00:00 AM,200.00,37000,2,2015
Flight1375,42157,ORD-EWR,1,131,3:00:00 PM,247.50,45788,6,2015
Flight1376,41936,ORD-JFK,1.6,56,7:30:00 AM,250.00,41250,10,2014
Flight1377,42362,ORD-FLL,4.7,35,11:00:00 AM,420.00,77700,12,2015
Flight1378,42223,ORD-MCO,2.3,37,6:00:00 PM,275.00,45375,8,2015
Flight1379,41858,ORD-MIA,2,147,7:30:00 PM,330.00,61050,8,2014
Flight1380,42001,ORD-LAX,7,170,8:30:00 AM,490.00,80850,12,2014
Flight1381,41750,ORD-DFW,2.1,95,8:30:00 AM,200.00,37000,4,2014
Flight1382,41847,ORD-MIA,2.7,159,7:00:00 AM,330.00,54450,7,2014
Flight1383,42338,ORD-PHL,2.1,62,1:00:00 PM,275.00,45375,11,2015
Flight1384,41956,ORD-PHX,2.1,20,2:00:00 PM,250.00,46250,11,2014
Flight1385,42355,ORD-LGA,1.9,210,7:30:00 PM,275.00,45375,12,2015
Flight1386,41892,ORD-JFK,1.6,50,7:00:00 AM,250.00,41250,9,2014
Flight1387,42301,ORD-CLT,1.4,58,11:30:00 AM,125.00,20625,10,2015
Flight1388,42222,ORD-SFO,2.6,171,6:00:00 PM,412.50,68063,8,2015
Flight1389,41664,ORD-MSP,2.5,37,7:30:00 PM,115.00,18975,1,2014
Flight1390,42050,ORD-PHX,1.7,208,8:30:00 PM,250.00,41250,2,2015
Flight1391,42128,ORD-DEN,2,47,5:30:00 PM,300.00,49500,5,2015
Flight1392,41978,ORD-DEN,3,205,5:00:00 PM,300.00,49500,12,2014
Flight1393,42146,ORD-LAS,2.4,190,8:00:00 AM,275.00,45375,5,2015
Flight1394,41818,ORD-MSP,1.7,66,1:00:00 PM,126.50,22897,6,2014
Flight1395,42255,ORD-LGA,3,168,7:30:00 AM,275.00,45375,9,2015
Flight1396,41735,ORD-MIA,2.1,151,5:00:00 PM,300.00,55500,4,2014
Flight1397,41887,ORD-ATL,9.4,81,5:30:00 PM,200.00,36200,9,2014
Flight1398,41652,ORD-DEN,1.6,169,1:00:00 PM,300.00,49500,1,2014
Flight1399,41773,ORD-DFW,1.8,162,7:30:00 AM,200.00,33000,5,2014
Flight1400,42249,ORD-LGA,3.1,149,5:00:00 PM,275.00,50875,9,2015
Flight1401,41820,ORD-FLL,2.9,83,7:00:00 PM,330.00,59730,6,2014
Flight1402,41649,ORD-PHL,3,120,6:00:00 PM,275.00,50875,1,2014
Flight1403,41656,ORD-CLT,1,200,6:00:00 PM,125.00,20625,1,2014
Flight1404,41865,ORD-LAS,1.8,121,9:30:00 AM,302.50,55963,8,2014
Flight1405,41767,ORD-DTW,1.7,115,1:00:00 PM,115.00,21275,5,2014
Flight1406,41648,ORD-PHL,1.4,102,8:00:00 AM,275.00,50875,1,2014
Flight1407,41747,ORD-LAS,2.4,122,8:00:00 AM,275.00,50875,4,2014
Flight1408,42078,ORD-LAS,2.7,195,5:30:00 PM,275.00,45375,3,2015
Flight1409,42021,ORD-JFK,2.1,89,7:00:00 PM,250.00,45250,1,2015
Flight1410,41728,ORD-CLT,3.2,88,6:00:00 PM,125.00,22625,3,2014
Flight1411,41887,ORD-DFW,2.6,79,5:30:00 PM,200.00,36200,9,2014
Flight1412,42207,ORD-SFO,2.2,207,8:00:00 PM,412.50,68063,7,2015
Flight1413,42000,ORD-CLT,3,22,6:00:00 PM,175.00,32375,12,2014
Flight1414,42354,ORD-IAD,2.5,14,2:00:00 PM,300.00,55500,12,2015
Flight1415,41834,ORD-SEA,2.8,40,5:00:00 PM,385.00,63525,7,2014
Flight1416,42197,ORD-IAH,0.4,58,10:00:00 AM,220.00,36300,7,2015
Flight1417,41765,ORD-MCO,2.2,67,5:00:00 PM,250.00,45250,5,2014
Flight1418,42179,ORD-MIA,2.8,208,9:30:00 AM,330.00,54450,6,2015
Flight1419,41731,ORD-PHL,2.7,118,8:00:00 PM,275.00,50875,4,2014
Flight1420,41969,ORD-JFK,5,94,8:00:00 AM,375.00,69375,11,2014
Flight1421,41964,ORD-MSP,2.5,42,8:30:00 PM,115.00,18975,11,2014
Flight1422,42171,ORD-BOS,2.2,109,2:00:00 PM,330.00,61050,6,2015
Flight1423,42362,ORD-PHX,3.7,195,7:30:00 PM,350.00,57750,12,2015
Flight1424,41711,ORD-BOS,2,189,11:00:00 AM,300.00,49500,3,2014
Flight1425,42241,ORD-LAX,4.3,108,8:30:00 AM,385.00,71225,8,2015
